Timestep,Combined Electrical Input [kWh],DHW Electrical Input [kWh],SH Electrical Input [kWh],Combined Thermal Charge [kWhth],DHW Thermal Charge [kWhth],SH Thermal Charge [kWhth],DHW SOC [kWhth],SH SOC [kWhth],PV Generation [kWh],Net Wind Generation [kWh],PV Used [kWh],Wind Used [kWh],Grid Used [kWh],Electricity Cost [£],PV Cost [£],Wind Cost [£],Grid Cost [£]
16112.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,20.713605835262793,23.21609057676958,0.0,0.0,0.0,0.0,3.5864978902953584,1.1372784810126582,0.0,0.0,1.1372784810126582
16113.0,0.0,0.0,0.0,0.0,0.0,0.0,20.56559375548276,17.36198781813591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16114.0,0.0,0.0,0.0,0.0,0.0,0.0,20.371743179457805,15.10855692663152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16115.0,0.0,0.0,0.0,0.0,0.0,0.0,20.279796376280295,9.57748934439084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16116.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,20.228534973240613,16.510203532062388,0.0,0.0,0.0,0.0,3.5864978902953584,1.1372784810126582,0.0,0.0,1.1372784810126582
16117.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,20.17262554881008,24.25608939086161,0.0,0.0,0.0,0.0,3.5864978902953584,1.1372784810126582,0.0,0.0,1.1372784810126582
16118.0,0.0,0.0,0.0,0.0,0.0,0.0,20.005282753912343,22.358594347739345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16119.0,0.0,0.0,0.0,0.0,0.0,0.0,19.945596241769216,16.249823918225154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16120.0,0.0,0.0,0.0,0.0,0.0,0.0,19.872864728494296,14.956053027711675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16121.0,0.0,0.0,0.0,0.0,0.0,0.0,19.798960920341973,10.347492728763317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16122.0,0.0,0.0,0.0,0.0,0.0,0.0,19.766672322006624,9.052670721753799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16123.0,0.0,0.0,0.0,0.0,0.0,0.0,19.736610283426685,4.585709322912752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16124.0,0.0,0.0,0.0,0.0,0.0,0.0,19.700472759697107,4.348906046060627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16125.0,0.0,0.0,0.0,0.0,0.0,0.0,19.603114427596157,3.871861258923046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16126.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,19.568695546035727,11.287655275705921,0.0,0.0,0.0,0.0,3.5864978902953584,1.1372784810126582,0.0,0.0,1.1372784810126582
16127.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,13.446018436798255,19.00050049484974,0.0,0.0,0.0,0.0,3.5864978902953584,1.1372784810126582,0.0,0.0,1.1372784810126582
16128.0,0.0,0.0,0.0,0.0,0.0,0.0,13.425055793069669,18.11140734671063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16129.0,0.0,0.0,0.0,0.0,0.0,0.0,13.402601460702016,17.371182075308422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16130.0,0.0,0.0,0.0,0.0,0.0,0.0,13.382106740683792,16.613001302250236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16131.0,0.0,0.0,0.0,0.0,0.0,0.0,13.36167456680007,15.823383307421956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16132.0,0.0,0.0,0.0,0.0,0.0,0.0,13.341304738360783,15.201718101675091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16133.0,0.0,0.0,0.0,0.0,0.0,0.0,13.320997055344582,11.041180286006245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16134.0,0.0,0.0,0.0,0.0,0.0,0.0,13.300751318396555,10.646741943298595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16135.0,0.0,0.0,0.0,0.0,0.0,0.0,13.280567328825958,10.545069241021775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16136.0,0.0,0.0,0.0,0.0,0.0,0.0,13.260444888603944,9.99452346511811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16137.0,0.0,0.0,0.0,0.0,0.0,0.0,13.24038380036128,9.890364815111385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16138.0,0.0,0.0,0.0,0.0,0.0,0.0,13.220383867386111,9.367969861070307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16139.0,0.0,0.0,0.0,0.0,0.0,0.0,13.200444893621707,8.783352584002316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16140.0,0.0,0.0,0.0,0.0,0.0,0.0,13.180566683664216,4.5028254994376775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16141.0,0.0,0.0,0.0,0.0,0.0,0.0,13.160749042760433,3.807149890309286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16142.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,13.139094808773748,11.179192492436249,0.0,0.0,0.0,0.0,3.5864978902953584,1.2936497890295358,0.0,0.0,1.2936497890295358
16143.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,13.119397068606748,16.51193931801619,0.0,0.0,0.0,0.0,3.5864978902953584,1.2936497890295358,0.0,0.0,1.2936497890295358
16144.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,13.09975607151539,22.618653664007592,0.0,0.0,0.0,0.0,3.5864978902953584,1.2936497890295358,0.0,0.0,1.2936497890295358
16145.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,13.080171138675505,26.764828151036955,0.0,0.0,0.0,0.0,3.5864978902953584,1.2936497890295358,0.0,0.0,1.2936497890295358
16146.0,2.554744525547445,2.554744525547445,0.0,7.0,7.0,0.0,19.449220671169662,23.96534976425566,0.024964583,0.0,0.024964583,0.0,2.529779942547445,0.9124916252768634,0.0,0.0,0.9124916252768634
16147.0,2.554744525547445,2.554744525547445,0.0,7.0,7.0,0.0,27.53498800670525,17.42260633350118,0.026,0.0,0.026,0.0,2.528744525547445,0.9121181503649636,0.0,0.0,0.9121181503649636
16148.0,0.0,0.0,0.0,0.0,0.0,0.0,27.096512209759645,15.132850851039816,0.10941375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16149.0,0.0,0.0,0.0,0.0,0.0,0.0,20.962322354673294,10.202003705495118,0.200850006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16150.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,20.925819587136075,17.18696875934844,1.350337498,0.0,1.350337498,0.0,2.2361603922953583,0.8065830535009358,0.0,0.0,0.8065830535009358
16151.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,20.89225124831929,24.681973017795563,0.378149994,0.0,0.378149994,0.0,3.208347896295358,1.1572510861937357,0.0,0.0,1.1572510861937357
16152.0,0.0,0.0,0.0,0.0,0.0,0.0,20.858558570743046,22.512116667357883,0.455632915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16153.0,0.0,0.0,0.0,0.0,0.0,0.0,20.822287201214067,17.909169573637985,0.358299988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16154.0,0.0,0.0,0.0,0.0,0.0,0.0,20.690747835192635,16.614494776433194,0.164365416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16155.0,0.0,0.0,0.0,0.0,0.0,0.0,20.660884062502706,14.750477431431605,0.164649994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16156.0,0.0,0.0,0.0,0.0,0.0,0.0,20.62309251999074,10.116354985520132,0.097069166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16157.0,0.0,0.0,0.0,0.0,0.0,0.0,20.593414496011015,9.321194610101125,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16158.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,20.563820186962825,16.294316757731785,0.0052275,0.0,0.0052275,0.0,3.581270390295358,1.135620840762658,0.0,0.0,1.135620840762658
16159.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,20.534309341552735,23.34269626256398,0.0,0.0,0.0,0.0,3.5864978902953584,1.1372784810126582,0.0,0.0,1.1372784810126582
16160.0,0.0,0.0,0.0,0.0,0.0,0.0,20.42928177601754,17.76154557701192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16161.0,0.0,0.0,0.0,0.0,0.0,0.0,20.400100585692446,16.227243949830477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16162.0,0.0,0.0,0.0,0.0,0.0,0.0,20.368857881806605,10.432659821441865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16163.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,20.33303755184403,16.4831280951023,0.0,0.0,0.0,0.0,3.5864978902953584,1.1372784810126582,0.0,0.0,1.1372784810126582
16164.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,20.299620713185536,23.42321511794185,0.0,0.0,0.0,0.0,3.5864978902953584,1.1372784810126582,0.0,0.0,1.1372784810126582
16165.0,0.0,0.0,0.0,0.0,0.0,0.0,20.270795197560524,17.74275659583531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16166.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00880991961258,16.38971621218329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16167.0,0.0,0.0,0.0,0.0,0.0,0.0,19.852600545172788,14.601152158542495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16168.0,0.0,0.0,0.0,0.0,0.0,0.0,13.30744936092893,10.152007465996018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16169.0,0.0,0.0,0.0,0.0,0.0,0.0,13.286460435627948,4.876231842661465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16170.0,2.554744525547445,2.554744525547445,0.0,7.0,7.0,0.0,25.99460730002591,4.25245503785926,0.0,0.0,0.0,0.0,2.554744525547445,0.8101094890510948,0.0,0.0,0.8101094890510948
16171.0,2.554744525547445,2.554744525547445,0.0,7.0,7.0,0.0,28.135372947492836,3.8436497141659163,0.0,0.0,0.0,0.0,2.554744525547445,0.8101094890510948,0.0,0.0,0.8101094890510948
16172.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,28.077535450785497,11.297753822165454,0.0,0.0,0.0,0.0,3.5864978902953584,1.1372784810126582,0.0,0.0,1.1372784810126582
16173.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,28.014080137294716,23.141583111824485,0.0,0.0,0.0,0.0,3.5864978902953584,1.1372784810126582,0.0,0.0,1.1372784810126582
16174.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9473324240357,18.97138544303341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16175.0,0.0,0.0,0.0,0.0,0.0,0.0,27.894148642906522,18.26158462627735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16176.0,0.0,0.0,0.0,0.0,0.0,0.0,27.789526194114895,17.83090144171766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16177.0,0.0,0.0,0.0,0.0,0.0,0.0,27.737081132261764,17.238565269323857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16178.0,0.0,0.0,0.0,0.0,0.0,0.0,27.684852392797733,16.879880898510145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16179.0,0.0,0.0,0.0,0.0,0.0,0.0,27.632837639229024,16.743728956259453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16180.0,0.0,0.0,0.0,0.0,0.0,0.0,27.581036444310985,16.297457695887925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16181.0,0.0,0.0,0.0,0.0,0.0,0.0,27.529446619214717,15.620687984507573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16182.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4780676717394,15.092253485532241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16183.0,0.0,0.0,0.0,0.0,0.0,0.0,27.426899186904926,10.920489059978236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16184.0,0.0,0.0,0.0,0.0,0.0,0.0,27.375939001947593,10.631851266682656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16185.0,0.0,0.0,0.0,0.0,0.0,0.0,27.325186637331146,10.183674093259665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16186.0,0.0,0.0,0.0,0.0,0.0,0.0,27.26324480664071,9.631112671247504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16187.0,0.0,0.0,0.0,0.0,0.0,0.0,27.212970409984344,9.52322639529162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16188.0,0.0,0.0,0.0,0.0,0.0,0.0,27.162900376518643,4.736909262033623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16189.0,0.0,0.0,0.0,0.0,0.0,0.0,27.113033997394325,4.051004578669493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16190.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,27.06336997971737,11.002261067683163,0.0,0.0,0.0,0.0,3.5864978902953584,1.2936497890295358,0.0,0.0,1.2936497890295358
16191.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,27.013907374887737,16.994359444048314,0.0,0.0,0.0,0.0,3.5864978902953584,1.2936497890295358,0.0,0.0,1.2936497890295358
16192.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,20.631675989715497,24.486306966831908,0.0,0.0,0.0,0.0,3.5864978902953584,1.2936497890295358,0.0,0.0,1.2936497890295358
16193.0,0.0,0.0,0.0,0.0,0.0,0.0,20.586067866982173,22.277101974839955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16194.0,0.0,0.0,0.0,0.0,0.0,0.0,20.486397779639496,17.68229207467207,0.075630416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16195.0,0.0,0.0,0.0,0.0,0.0,0.0,20.452669781383186,15.96364459394357,0.1155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16196.0,0.0,0.0,0.0,0.0,0.0,0.0,20.42168121285752,14.771158238675218,0.375452497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16197.0,0.0,0.0,0.0,0.0,0.0,0.0,20.38669373648772,10.682110384819433,0.873799988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16198.0,0.0,0.0,0.0,0.0,0.0,0.0,20.35379289914082,9.717963230224697,1.060699158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16199.0,0.0,0.0,0.0,0.0,0.0,0.0,20.324928516659234,8.99054789684992,1.418650024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16200.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,20.296141085168735,15.728543513959059,1.221766676,0.0,1.221766676,0.0,2.3647312142953583,0.749856268053058,0.0,0.0,0.749856268053058
16201.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,20.26743114058387,23.139925989757646,1.085099976,0.0,1.085099976,0.0,2.5013979142953584,0.7931932786230581,0.0,0.0,0.7931932786230581
16202.0,0.0,0.0,0.0,0.0,0.0,0.0,20.231948064584046,17.676489760153746,0.640266662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16203.0,0.0,0.0,0.0,0.0,0.0,0.0,20.20223680979926,16.201398422007138,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16204.0,0.0,0.0,0.0,0.0,0.0,0.0,20.173774496709598,10.835890900357018,0.307934581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16205.0,0.0,0.0,0.0,0.0,0.0,0.0,20.145388997911496,9.668883855416,0.257299988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16206.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,20.11325718033809,16.273146854236654,0.0,0.0,0.0,0.0,3.5864978902953584,1.1372784810126582,0.0,0.0,1.1372784810126582
16207.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,20.084787224808093,23.755938725655525,0.0,0.0,0.0,0.0,3.5864978902953584,1.1372784810126582,0.0,0.0,1.1372784810126582
16208.0,0.0,0.0,0.0,0.0,0.0,0.0,20.056637682329768,17.925014327491247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16209.0,0.0,0.0,0.0,0.0,0.0,0.0,20.028564225300663,15.90843974313576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16210.0,0.0,0.0,0.0,0.0,0.0,0.0,19.92784379605373,10.515757680632422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16211.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,19.88745807804267,17.42613453974548,0.0,0.0,0.0,0.0,3.5864978902953584,1.1372784810126582,0.0,0.0,1.1372784810126582
16212.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,19.83840566675316,24.851692457132373,0.0,0.0,0.0,0.0,3.5864978902953584,1.1372784810126582,0.0,0.0,1.1372784810126582
16213.0,0.0,0.0,0.0,0.0,0.0,0.0,19.809635428292918,22.48556039324664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16214.0,0.0,0.0,0.0,0.0,0.0,0.0,19.70513352181449,17.369665794614484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16215.0,0.0,0.0,0.0,0.0,0.0,0.0,19.63500011527345,16.693085879886002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16216.0,0.0,0.0,0.0,0.0,0.0,0.0,19.524900879075247,14.626829929930183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16217.0,0.0,0.0,0.0,0.0,0.0,0.0,19.49811260649292,10.135989711173545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16218.0,0.0,0.0,0.0,0.0,0.0,0.0,19.386437524093495,9.141727650207718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16219.0,0.0,0.0,0.0,0.0,0.0,0.0,19.288066306591595,4.794713943191188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16220.0,0.0,0.0,0.0,0.0,0.0,0.0,13.080929884250938,4.382467969597105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16221.0,0.0,0.0,0.0,0.0,0.0,0.0,12.975516865211686,4.0845309427645144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16222.0,0.0,0.0,0.0,0.0,0.0,0.0,12.930586389821123,3.726616592729786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16223.0,2.554744525547445,2.554744525547445,0.0,7.0,7.0,0.0,25.770471716305803,0.0,0.0,0.0,0.0,0.0,2.554744525547445,0.8101094890510948,0.0,0.0,0.8101094890510948
16224.0,2.554744525547445,2.554744525547445,0.0,7.0,7.0,0.0,28.040550740606736,0.0,0.0,0.0,0.0,0.0,2.554744525547445,0.8101094890510948,0.0,0.0,0.8101094890510948
16225.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,27.987134979090833,11.194177383388865,0.0,0.0,0.0,0.0,3.5864978902953584,1.1372784810126582,0.0,0.0,1.1372784810126582
16226.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,27.933937442559603,18.917019343922412,0.0,0.0,0.0,0.0,3.5864978902953584,1.1372784810126582,0.0,0.0,1.1372784810126582
16227.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,27.880958914795066,27.01589320506151,0.0,0.0,0.0,0.0,3.5864978902953584,1.1372784810126582,0.0,0.0,1.1372784810126582
16228.0,0.0,0.0,0.0,0.0,0.0,0.0,27.82819865273967,26.367128535315047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16229.0,0.0,0.0,0.0,0.0,0.0,0.0,27.775653428764667,25.75245443682223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16230.0,0.0,0.0,0.0,0.0,0.0,0.0,27.72332402967376,24.924140177963213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16231.0,0.0,0.0,0.0,0.0,0.0,0.0,27.671209727383594,24.266542524258668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16232.0,0.0,0.0,0.0,0.0,0.0,0.0,27.61930732872587,23.271322841283467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16233.0,0.0,0.0,0.0,0.0,0.0,0.0,27.567617623331074,21.876930764439006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16234.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5161398978022,17.204162801331712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16235.0,0.0,0.0,0.0,0.0,0.0,0.0,27.464870992991322,16.035673146696197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16236.0,0.0,0.0,0.0,0.0,0.0,0.0,27.41381170116555,10.610884247193384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16237.0,0.0,0.0,0.0,0.0,0.0,0.0,27.362961323331835,9.008874836738839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16238.0,0.0,0.0,0.0,0.0,0.0,0.0,27.312316733929183,3.9006247797129308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16239.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,27.2618787276758,11.26580675726088,0.0,0.0,0.0,0.0,3.5864978902953584,1.2936497890295358,0.0,0.0,1.2936497890295358
16240.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,27.191840454958488,17.66840315016279,0.0,0.0,0.0,0.0,3.5864978902953584,1.2936497890295358,0.0,0.0,1.2936497890295358
16241.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,27.09646503112818,24.77289898057524,0.0,0.0,0.0,0.0,3.5864978902953584,1.2936497890295358,0.0,0.0,1.2936497890295358
16242.0,0.0,0.0,0.0,0.0,0.0,0.0,20.501164095099302,22.42225697084272,0.072698333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16243.0,0.0,0.0,0.0,0.0,0.0,0.0,20.424222352996473,16.67511915080452,0.056950001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16244.0,0.0,0.0,0.0,0.0,0.0,0.0,20.389957236533284,14.656296429398953,0.127587917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16245.0,0.0,0.0,0.0,0.0,0.0,0.0,20.360911440981155,10.04458575848012,0.094900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16246.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,20.331947531947904,16.934850496216107,0.130784584,0.0,0.130784584,0.0,3.4557133062953582,1.2464757895807357,0.0,0.0,1.2464757895807357
16247.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,20.303065263751638,25.166662001100974,0.176050003,0.0,0.176050003,0.0,3.4104478872953585,1.2301485529474359,0.0,0.0,1.2301485529474359
16248.0,0.0,0.0,0.0,0.0,0.0,0.0,20.264053818650336,22.30325116973344,0.245961249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16249.0,0.0,0.0,0.0,0.0,0.0,0.0,20.23535618939422,17.34787759657309,0.26525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16250.0,0.0,0.0,0.0,0.0,0.0,0.0,20.180557825830448,14.97345202115426,0.262990001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16251.0,0.0,0.0,0.0,0.0,0.0,0.0,20.142039037018602,9.56409547718812,0.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16252.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,20.092537718258978,16.31342456386192,0.1048825,0.0,0.1048825,0.0,3.4816153902953584,1.1040202402626582,0.0,0.0,1.1040202402626582
16253.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,20.064283740741374,18.514914277357175,0.088699997,0.0,0.088699997,0.0,3.4977978932953584,1.1091517119639582,0.0,0.0,1.1091517119639582
16254.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,20.012463528577975,26.125225090359073,0.0,0.0,0.0,0.0,3.5864978902953584,1.1372784810126582,0.0,0.0,1.1372784810126582
16255.0,0.0,0.0,0.0,0.0,0.0,0.0,19.981221564268843,23.6575010857807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16256.0,0.0,0.0,0.0,0.0,0.0,0.0,19.931472575253203,17.966561732625998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16257.0,0.0,0.0,0.0,0.0,0.0,0.0,19.903632574904307,14.827094725336387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16258.0,0.0,0.0,0.0,0.0,0.0,0.0,19.875866676621463,9.484519194312096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16259.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,19.848176049343998,16.53307377997677,0.0,0.0,0.0,0.0,3.5864978902953584,1.1372784810126582,0.0,0.0,1.1372784810126582
16260.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,19.767649913624233,24.265787022949503,0.0,0.0,0.0,0.0,3.5864978902953584,1.1372784810126582,0.0,0.0,1.1372784810126582
16261.0,0.0,0.0,0.0,0.0,0.0,0.0,19.737568285199202,22.55389536141166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16262.0,0.0,0.0,0.0,0.0,0.0,0.0,13.245705360151375,17.623177980025588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16263.0,0.0,0.0,0.0,0.0,0.0,0.0,13.196550147175106,15.144981045138927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16264.0,0.0,0.0,0.0,0.0,0.0,0.0,13.176603046389772,10.671236939261444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16265.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1567169397449,9.145447187112458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16266.0,0.0,0.0,0.0,0.0,0.0,0.0,13.13689163122904,4.872136015890817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
